"REGISTRO_COMPLEXO";"CEP_COMPLEXO";"lat";"long";"certo";"DATA_ABERTURA";"DATA_FINAL"
15956;"Brasil, 72800-060";-23,2210055;-45,9012132;1;2009-02-06;2013-01-18
16443;"Brasil, 16300-000";-21,4159131416667;-50,0789590583333;1;2005-06-17;2017-01-04
14807;"Brasil, 84600-000";-26,22787602;-51,08607764;1;2002-12-18;2014-11-29
43989;"Brasil, 75860-000";-18,4490116857143;-50,4514011428571;1;2019-09-12;2024-12-10
6697;"Brasil, 15990-020";-30,8147479;-53,8991252925057;1;2006-03-17;2024-12-10
44675;"Brasil, 28860-000";-22,4807795333333;-42,1097020333333;1;2019-07-01;2024-12-10
6624;"Brasil, 15910-000";-21,2614315114286;-48,4890950914286;1;2000-10-09;2024-12-10
23541;"Brasil, 84200-000";-21,053976;-49,6834459;1;2012-06-01;2024-12-10
30934;"Brasil, 86200-000";-23,2710117549533;-51,0523280147664;1;2015-09-06;2015-11-19
17833;"Brasil, 89900-000";-26,7354767;-53,5187899333333;1;2010-09-16;2024-12-10
2951;"Brasil, 20211-250";-30,54935925;-52,5182159403095;1;2004-09-21;2024-12-10
18873;"Brasil, 13520-000";-22,552593573913;-47,9008976826087;1;2000-12-18;2024-12-10
31521;"Brasil, 56800-000";-7,75131268067227;-37,636000692437;1;2005-09-16;2016-08-31
16151;"Brasil, 35400-000";-20,3864734730337;-43,5037583146067;1;1986-04-10;2024-12-10
14638;"Brasil, 78850-000";-15,544164924;-54,30754534;1;2003-07-15;2024-12-10
48583;"Brasil, 08675-190";-3,78936;-38,60537;1;2018-12-06;2024-12-10
30491;"Brasil, 39804-000";-17,8797614;-41,5268323;1;2015-06-25;2024-12-10
15243;"Brasil, 45995-152";-17,5364053;-39,7337964;1;1997-08-15;2024-12-10
42783;"Brasil, -";-10,3333333;-53,2;1;NA;NA
40376;"Brasil, 44300-000";-12,5672235933333;-38,9718022633333;1;2014-06-25;2024-12-10
41868;"Brasil, 69100-087";-5,6127224;-47,4135333490544;1;2018-11-29;2019-09-18
38940;"Brasil, 69100-087";-5,6127224;-47,4135333490544;1;2018-03-08;2018-07-29
28861;"Brasil, 14870-180";-30,53996345;-52,5284746231181;1;1994-05-12;2011-06-10
27198;"Brasil, 95560-000";-29,3296464298077;-49,7482608894231;1;2014-09-01;2024-12-10
14818;"Brasil, 25071-202";-30,548801;-52,5291063095259;1;2008-08-13;2015-04-14
50534;"Brasil, 28083-102";-21,739265;-41,3133373;1;2022-02-17;2024-12-10
51979;"Brasil, 88815-060";-23,2210055;-45,9012132;1;2022-10-20;2024-12-10
47238;"Brasil, 83280-000";-25,8880119857143;-48,6606767928571;1;2020-12-03;2024-12-10
2443;"Brasil, 19900-040";-22,9761346545455;-49,8691095818182;1;2003-11-27;2021-09-15
38691;"Brasil, 22221-020";-22,930838875;-43,179106575;1;2018-03-29;2018-12-04
15794;"Brasil, 13271-600";-22,98117575;-47,01635415;1;2009-04-30;2012-07-05
13705;"Brasil, 78915-350";-7,11772865;-34,8266831478657;1;1991-12-22;2024-12-10
43183;"Brasil, 49900-000";-10,2115353;-36,83847339;1;2019-07-05;2020-03-01
15647;"Brasil, 13360-000";-22,9858334;-47,5107032;1;2008-10-03;2024-12-10
6647;"Brasil, 36880-000";-21,13138085;-42,37999285;1;2002-12-01;2023-07-05
6690;"Brasil, 96508-031";-30,0478944;-52,890979;1;2007-06-12;2024-12-10
23879;"Brasil, 96810-016";-10,3371281;-48,3327308;1;2012-03-30;2022-04-14
27043;"Brasil, 29345-000";-21,0656058292683;-40,8518967707317;1;1987-11-04;2024-12-10
34233;"Brasil, 90020-905";-24,30384595;-53,8390281812144;1;2016-01-06;2018-11-29
47598;"Brasil, 58865-000";-6,5047672;-37,4497367;1;2021-01-28;2024-12-10
23065;"Brasil, 94480-500";-30,0633025;-51,1077439;1;2006-04-26;2018-02-21
19476;"Brasil, 87502-160";-23,75705635;-53,30152225;1;2009-01-27;2023-01-19
14782;"Brasil, 78735-330";-30,559435;-52,5166934618124;1;2008-11-01;2024-12-10
23328;"Brasil, 49010-000";-10,9114880461538;-37,0537487307692;1;2012-12-21;2024-12-10
17933;"Brasil, 35960-000";-19,987159;-43,4475270833333;1;2010-06-10;2019-09-06
32419;"Brasil, 79400-000";-18,5205321;-54,74837295;1;2015-12-28;2015-12-29
40997;"Brasil, 15500-012";-30,81699095;-53,9071082888661;1;2018-08-01;2020-12-31
14838;"Brasil, 15500-012";-30,81699095;-53,9071082888661;1;2006-07-01;2018-08-01
14883;"Brasil, 85807-030";-30,8102662;-53,8926286398211;1;2005-08-22;2022-09-01
19870;"Brasil, 85816-290";-24,950531;-53,450608075;1;2011-01-02;2015-11-30
15266;"Brasil, 78200-000";-16,0702865961538;-57,683451275;1;2004-06-01;2024-12-10
52336;"Brasil, 78455-000";-13,0756549666667;-55,9256615133333;1;2022-11-20;2024-12-10
53911;"Brasil, 45820-130";-30,53868605;-52,5267066339921;1;2023-06-29;2024-12-10
49855;"Brasil, 48601-210";-30,5484047;-52,5354519173614;1;2021-11-04;2024-12-10
28645;"Brasil, 86800-970";-26,995766;-48,6429968;1;2014-12-14;2024-12-10
39450;"Brasil, 85051-010";-30,81798955;-53,9059366624548;1;2018-04-26;2024-12-10
32877;"Brasil, 17048-290";-30,53220635;-52,5228021962274;1;2015-06-01;2024-12-10
54089;"Brasil, 01326-010";-23,5597440644444;-46,6452127022222;1;1994-10-10;2024-12-10
5640;"Brasil, 58700-070";-7,02601615;-37,276707575;1;2002-10-23;2009-03-20
436;"Brasil, 32632-090";-23,57063;-50,7707727;1;1998-10-23;2019-03-25
17944;"Brasil, 30260-070";-19,9206402;-43,9225448;1;2010-11-19;2024-12-10
438;"Brasil, 30170-131";-19,9219984333333;-43,9411116;1;1999-08-13;2024-12-10
1829;"Brasil, 32210-110";-19,9510106;-44,033281;1;2003-08-19;2024-12-10
1828;"Brasil, 30640-070";-19,9740672;-44,0212981;1;2003-04-25;2024-12-10
26530;"Brasil, 32110-005";-30,8165458;-53,9045897796332;1;2014-01-10;2024-12-10
6589;"Brasil, 31310-250";-19,874957;-43,9781086;1;1997-03-12;2024-12-10
20427;"Brasil, 31910-900";-19,8743441;-43,926162;1;2011-12-15;2024-12-10
28616;"Brasil, 32604-245";-26,473908;-49,0927;1;2014-12-29;2024-12-10
26527;"Brasil, 30455-610";-19,97314935;-43,9716234;1;2012-09-28;2021-10-21
42601;"Brasil, 36205-507";-15,89113225;-48,0960861888711;1;2019-04-15;2024-12-10
26528;"Brasil, 30320-901";-3,72826945;-38,4970356088003;1;2012-12-20;2024-12-10
26529;"Brasil, 37550-000";-22,25787634;-45,924539536;1;2013-06-28;2024-12-10
6660;"Brasil, 04707-900";-23,6235808;-46,6969183;1;2003-07-26;2012-08-30
22589;"Brasil, 20720-012";-22,9045408;-43,2884663;1;2012-10-10;2024-12-10
24769;"Brasil, 20720-012";-22,9045408;-43,2884663;1;NA;NA
39320;"Brasil, 21040-115";-30,53630385;-52,5094129540145;1;2017-12-16;2018-11-30
25438;"Brasil, 21061-060";-23,2210055;-45,9012132;1;2010-12-24;2016-06-30
31866;"Brasil, 12460-000";-22,7361718825;-45,58812928625;1;2011-06-02;2024-12-10
26440;"Brasil, 25045-002";-30,8188884;-53,9038285201443;1;2014-01-20;2024-12-10
14973;"Brasil, 14015-040";-21,17851656;-47,80670768;1;2004-02-13;2024-12-10
13593;"Brasil, 78580-000";-9,88400716176471;-56,0992686882353;1;2009-01-10;2024-12-10
17305;"Brasil, 29109-030";-20,35461005;-40,31527385;1;2009-04-16;2024-12-10
25209;"Brasil, -";-10,3333333;-53,2;1;NA;NA
28608;"Brasil, 28891-372";-24,2875214;-53,8497449739081;1;2015-04-14;2024-12-10
33766;"Brasil, 95560-000";-29,3296464298077;-49,7482608894231;1;2011-08-18;2024-12-10
20963;"Brasil, 70712-904";-9,9531237;-67,8303945;1;2012-01-14;2024-12-10
6668;"Brasil, 79040-010";-20,4592084;-54,5853543;1;2003-09-17;2010-09-21
46103;"Brasil, -";-10,3333333;-53,2;1;NA;NA
26587;"Brasil, 18606-294";-22,9146079;-48,4641751;1;2014-04-15;2024-12-10
55212;"Brasil, 72145-450";-24,2807894;-53,8245280471205;1;2023-11-01;2023-11-01
57241;"Brasil, 18132-852";-24,29513535;-53,8305722377326;1;2024-03-01;2024-12-10
54721;"Brasil, 87040-260";-30,15597585;-53,5745213604488;1;2023-09-01;2024-12-10
52879;"Brasil, 28020-740";-21,7637874428571;-41,3304369214286;1;2023-01-01;2024-12-10
54717;"Brasil, 06709-015";-23,59235085;-46,8317246;1;2023-09-01;2024-12-10
26114;"Brasil, 13482-902";-24,2705188;-53,8493846460734;1;2015-05-28;2016-03-16
54719;"Brasil, 13845-180";-22,368179425;-46,9512248;1;2023-09-01;2024-12-10
53674;"Brasil, 37704-369";-24,28683775;-53,8468741893861;1;2023-06-15;2024-12-10
57045;"Brasil, 22735-015";-22,92235595;-43,36078235;1;2023-12-18;2024-12-10
54723;"Brasil, 41098-020";-12,9694903;-38,4744603;1;2023-09-07;2024-12-10
54716;"Brasil, 13171-065";-22,8308342;-47,2666343;1;2023-09-01;2024-12-10
55214;"Brasil, 78125-044";-30,81029155;-53,8943440029172;1;2023-11-01;2023-11-01
36838;"Brasil, 74968-150";-16,8227077;-49,2627752;1;2017-06-27;2024-12-10
32844;"Brasil, 02984-035";-23,4399726;-46,7214864;1;2016-05-24;2024-12-10
52279;"Brasil, 78060-601";-15,6081481;-56,0693426333333;1;2022-11-15;2024-12-10
31743;"Brasil, 06709-015";-23,59235085;-46,8317246;1;2015-12-13;2023-09-01
24535;"Brasil, 72145-450";-24,2807894;-53,8245280471205;1;2013-11-15;2024-12-10
32667;"Brasil, 86050-460";-23,330256615;-51,178000595;1;2016-04-26;2022-11-01
52277;"Brasil, 86050-460";-23,330256615;-51,178000595;1;2022-11-01;2024-12-10
44838;"Brasil, 11060-302";-23,9661841;-46,3453459;1;2019-12-21;2024-12-10
52278;"Brasil, 59110-200";-3,7218825;-38,4802947;1;2022-11-15;2024-12-10
16682;"Brasil, 87013-040";-30,808998;-53,8904086979855;1;2010-01-01;2024-12-10
44915;"Brasil, 96216-400";-28,1171036;-54,7182745;1;2020-01-04;2024-12-10
31153;"Brasil, 16026-005";-30,8165458;-53,9045897796332;1;2014-11-13;2024-12-10
25184;"Brasil, 12421-705";-24,26868405;-53,8391385611235;1;2013-11-18;2019-08-04
31101;"Brasil, 78125-100";-15,6529424;-56,1228551;1;2015-10-27;2024-12-10
49296;"Brasil, 59300-000";-6,46168889285714;-37,0929677214286;1;2021-09-30;2024-12-10
14920;"Brasil, 01309-010";-23,5561114092308;-46,6582199907692;1;2009-01-23;2013-03-25
17775;"Brasil, 20030-002";-22,9097662333333;-43,1742538333333;1;2007-03-13;2017-01-02
30930;"Brasil, 62800-000";-4,56070715789474;-37,7595786929825;1;2015-09-10;2024-12-10
2419;"Brasil, 24020-004";-30,80640115;-53,9022601710399;1;1997-07-05;2024-12-10
6634;"Brasil, 50070-030";-8,0611239;-34,8886613;1;2006-12-08;2024-12-10
2425;"Brasil, 20560-030";-30,8102662;-53,8926286398211;1;1996-12-20;2024-12-10
22413;"Brasil, 86430-000";-23,291446775;-50,0673307;1;2012-04-06;2024-12-10
16032;"Brasil, 97573-000";-30,8943167;-55,5355488;1;2009-01-02;2014-02-28
6698;"Brasil, 52010-100";-8,05868844285714;-34,8958497714286;1;1949-07-21;2024-12-10
41786;"Brasil, 23970-000";-23,2110739709677;-44,7162505096774;1;2018-07-20;2024-12-10
44578;"Brasil, 50841-000";-21,053976;-49,6834459;1;2019-11-21;2024-12-10
6649;"Brasil, 66023-570";-1,4565917;-48,497981425;1;NA;2006-06-30
50055;"Brasil, 30160-012";-19,9336356;-43,93979205;1;2022-01-24;2024-12-10
20712;"Brasil, 88025-202";-27,5751025;-48,5274401;1;2012-01-19;2014-06-30
36182;"Brasil, 52061-540";-8,03544139;-34,91983995;1;2015-08-21;2024-12-10
50210;"Brasil, 53030-230";-30,1565974;-53,5741252064207;1;2022-01-06;2024-12-10
15649;"Brasil, 40140-110";-13,0071531;-38,5323228625;1;2006-10-20;2011-01-11
15652;"Brasil, 40015-160";-12,9787136;-38,5207246;1;2006-04-01;2010-10-30
27430;"Brasil, -";-10,3333333;-53,2;1;NA;NA
27568;"Brasil, 62930-000";-5,14561994;-38,0930275666667;1;2010-08-25;2024-12-10
23223;"Brasil, 62280-000";-21,053976;-49,6834459;1;2013-02-02;2015-01-01
49453;"Brasil, 60508-048";-30,80965225;-53,8865585037785;1;2021-09-20;2024-12-10
2398;"Brasil, 22440-030";-30,8102662;-53,8926286398211;1;1981-02-09;2015-11-16
2414;"Brasil, 60325-002";-3,73539630769231;-38,5648026846154;1;1999-01-28;2024-12-10
2412;"Brasil, 70300-000";-34,3161759;-57,2349315;1;1998-07-31;2024-12-10
17606;"Brasil, 63900-000";-4,96882481666667;-39,0173661;1;2010-08-25;2024-12-10
6648;"Brasil, 62030-000";-21,053976;-49,6834459;1;2003-04-03;2016-09-22
34139;"Brasil, 62030-602";-15,8616634;-48,0912745732354;1;2016-09-22;2024-12-10
25028;"Brasil, 56500-000";-8,4209278;-37,0546856;1;1917-05-19;2015-12-16
2400;"Brasil, 21853-480";-24,2738583;-53,8518386027442;1;1991-04-26;2020-11-12
16644;"Brasil, 50050-000";-8,05513053571429;-34,8781683071429;1;2010-01-12;2022-05-19
35626;"Brasil, 95080-000";-21,053976;-49,6834459;1;2002-12-09;2024-12-10
6423;"Brasil, 09710-060";-23,7053546666667;-46,5505232;1;2003-03-29;2024-12-10
37229;"Brasil, 84500-000";-25,4586553363636;-50,6679385090909;1;2017-08-04;2024-12-10
38897;"Brasil, 83301-010";-25,44499426;-49,06349932;1;2018-03-15;2019-10-02
41536;"Brasil, 84400-000";-25,2129488975904;-50,9832219024096;1;2018-11-20;2022-07-27
25609;"Brasil, 18550-000";-23,2830440111111;-47,676203012963;1;2012-08-01;2013-09-07
24232;"Brasil, 29092-910";-24,3041457;-53,8401236597687;1;2013-05-08;2021-10-13
6639;"Brasil, 04744-030";-14,3629;-40,342104;1;2002-07-08;2021-09-10
22800;"Brasil, 75080-240";-16,3220136;-48,9468502;1;2011-03-29;2024-12-10
29536;"Brasil, 38184-022";-30,8145141;-53,8982459652445;1;2015-04-09;2024-12-10
49898;"Brasil, 75709-140";-30,53916145;-52,5243476267173;1;2021-10-28;2024-12-10
47050;"Brasil, 38411-694";-24,265065;-53,8365506030435;1;2020-10-29;2021-03-09
6621;"Brasil, 38408-100";-20,0259457;-44,303323;1;2000-06-09;2013-12-23
19896;"Brasil, 78060-601";-15,6081481;-56,0693426333333;1;2011-07-01;2013-12-22
12685;"Brasil, 78060-601";-15,6081481;-56,0693426333333;1;2006-07-02;2011-06-30
51111;"Brasil, 74150-130";-3,7962265;-38,4888263;1;2022-06-15;2024-12-10
23843;"Brasil, 12505-300";-22,81481842;-45,20150044;1;2011-06-27;2024-12-10
29198;"Brasil, 38300-078";-18,9921507;-49,4455477;1;2015-03-05;2024-12-10
23841;"Brasil, 36025-160";-30,54596235;-52,5319563996719;1;2013-04-01;2022-06-28
33511;"Brasil, 36080-060";-21,74049865;-43,3710053;1;2016-07-14;2024-12-10
31517;"Brasil, 12612-550";-22,7535232;-45,1059701;1;2015-11-26;2022-11-03
22799;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1;2011-07-01;2013-12-22
19900;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2011-07-01;2013-12-22
23844;"Brasil, 39400-546";-16,7421596;-43,870507;1;2011-06-02;2024-12-10
22803;"Brasil, 38700-022";-30,8145141;-53,8982459652445;1;2011-03-29;2024-12-10
19891;"Brasil, 27535-320";-22,460577;-44,4387097;1;2011-10-14;2016-04-07
22802;"Brasil, 15085-350";-20,8477891666667;-49,3921490333333;1;2011-07-01;2013-12-22
19903;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1;2011-05-03;2013-12-22
33110;"Brasil, 38020-433";-19,7665699;-47,9509772;1;2016-06-09;2024-12-10
6607;"Brasil, 38020-433";-19,7665699;-47,9509772;1;1999-02-11;2016-06-09
39424;"Brasil, 13150-000";-22,7010256;-47,1918445;1;2018-04-13;2024-12-10
6620;"Brasil, 37550-000";-22,25787634;-45,924539536;1;2000-05-17;2012-07-24
16227;"Brasil, 11740-000";-24,1782470236364;-46,7959073054545;1;2009-03-26;2024-12-10
2542;"Brasil, 11726-000";-23,99733575;-46,4063918;1;1998-12-24;2009-03-01
13479;"Brasil, 74810-907";-15,7967373;-47,9382165;1;2007-03-16;2018-06-01
6689;"Brasil, 01489-900";-23,5771992;-46,6880485;1;2005-05-15;2018-06-01
18414;"Brasil, 14784-200";-20,5742271;-48,5586374;1;2011-03-18;2024-12-10
26953;"Brasil, 01301-100";-23,5523632466667;-46,657803802963;1;2014-06-28;2021-09-15
15691;"Brasil, 60015-290";-3,7380841675;-38,5381976508333;1;2008-07-01;2024-12-10
19291;"Brasil, 55024-715";-24,27814145;-53,8436883333088;1;2011-07-19;2024-12-10
19239;"Brasil, 54520-600";-26,8086173;-65,200849;1;2012-06-07;2024-12-10
15999;"Brasil, 11060-003";-23,9648969;-46,33212925;1;2007-04-27;2017-04-26
6656;"Brasil, 38400-712";-18,9082360333333;-48,2721824;1;2003-05-27;2009-12-31
4842;"Brasil, 30380-640";-7,7780058;-39,5893512;1;2003-08-20;2008-04-30
4841;"Brasil, 30140-092";-19,93003244;-43,9428618;1;2003-08-20;2014-01-02
16969;"Brasil, 61900-010";-30,81169215;-53,898250107495;1;2009-06-22;2024-12-10
25075;"Brasil, 11060-910";-24,3041457;-53,8401236597687;1;2006-12-15;2019-08-14
6749;"Brasil, 40155-150";-30,54985925;-52,5203252236328;1;1994-03-25;2013-05-17
6637;"Brasil, 29018-310";-22,8738319;-43,2496583;1;2002-06-15;2024-12-10
31316;"Brasil, 38610-000";-16,33171306;-46,85079423;1;2015-02-13;2020-04-10
42413;"Brasil, 46100-000";-14,19610725;-41,66373315;1;2019-03-28;2020-08-27
35816;"Brasil, 47850-000";-12,1641130571429;-45,8437513428571;1;2015-09-10;2023-02-23
37002;"Brasil, 47811-003";-12,1303166;-45,001851;1;2017-07-13;2022-11-10
6719;"Brasil, 21310-310";-22,8738319;-43,2496583;1;1996-04-30;2024-12-10
6590;"Brasil, 64048-110";-5,07736553333333;-42,7953542666667;1;1997-03-14;2016-12-15
13126;"Brasil, 25010-009";-22,78585385;-43,3111853;1;1965-03-20;2011-10-27
13132;"Brasil, 26262-020";-22,8502351;-43,6019853;1;1988-08-19;2008-09-12
13128;"Brasil, 25020-140";-30,53916145;-52,5243476267173;1;1978-08-23;2016-05-15
13127;"Brasil, 25070-070";-23,4791168;-46,4714913;1;1967-03-22;2005-07-11
13131;"Brasil, 26220-060";-22,7615183;-43,4459719;1;1982-03-01;2004-12-31
13125;"Brasil, 26220-060";-22,7615183;-43,4459719;1;1982-12-25;2012-08-15
13129;"Brasil, 25510-292";-30,5302389;-52,523195118849;1;1996-01-26;2004-07-01
13130;"Brasil, 25510-292";-30,5302389;-52,523195118849;1;1996-01-12;2024-12-10
6703;"Brasil, 36307-348";-21,135055;-44,2582782;1;1985-01-01;2024-12-10
6595;"Brasil, 64045-970";-7,2526436;-35,9011061;1;1997-09-17;2024-12-10
44957;"Brasil, 83203-400";-25,51330535;-48,5071415;1;2019-12-26;2024-12-10
36918;"Brasil, 90010-311";-30,55224885;-52,5319940135017;1;2015-05-27;2024-12-10
6744;"Brasil, 80510-040";-25,4255673666667;-49,2727319666667;1;1998-04-22;2024-12-10
6750;"Brasil, 90020-004";-30,80640115;-53,9022601710399;1;1986-07-25;2024-12-10
14890;"Brasil, 01205-000";-23,5369465111111;-46,6421602287037;1;1992-07-28;2010-11-22
5973;"Brasil, 36500-000";-21,1133759666667;-42,9494905555556;1;2005-09-28;2008-03-25
2513;"Brasil, 90040-001";-30,0350756833333;-51,2243892666667;1;1973-03-15;2010-12-07
12483;"Brasil, 28020-740";-21,7637874428571;-41,3304369214286;1;2006-04-21;2012-08-04
5254;"Brasil, 29230-000";-20,7779373480769;-40,6616641961538;1;2005-01-17;2006-02-08
5255;"Brasil, 29200-000";-20,5278594194444;-40,5444280888889;1;2005-01-17;2006-02-08
5253;"Brasil, 29200-000";-20,5278594194444;-40,5444280888889;1;2003-02-28;2007-02-28
1983;"Brasil, 21070-030";-30,8102662;-53,8926286398211;1;2004-09-21;2006-03-17
6685;"Brasil, 37500-038";-8,3954108;-35,0099932;1;2004-12-27;2006-12-31
6625;"Brasil, 11660-000";-23,6229816;-45,3784521;1;2000-11-22;2013-04-01
6608;"Brasil, 37600-000";-22,3377401;-46,2254903;1;1999-12-17;2024-12-10
2918;"Brasil, 86800-680";-24,2731592;-53,8463499884545;1;1999-06-17;2006-01-21
2916;"Brasil, 14406-005";-20,5477468;-47,4167514;1;1998-11-13;2010-06-06
6622;"Brasil, 37010-190";-30,15654175;-53,5643572939914;1;2000-07-12;2009-11-19
6667;"Brasil, 29090-160";-30,54596235;-52,5319563996719;1;2003-11-01;2012-10-04
15291;"Brasil, 01203-000";-23,5379642411765;-46,6437265470588;1;1956-03-15;2024-12-10
5888;"Brasil, 35500-000";-20,1585419;-44,87593865;1;1995-05-11;2008-09-11
6700;"Brasil, 35500-000";-20,1585419;-44,87593865;1;2005-07-01;2008-08-28
12341;"Brasil, 35500-000";-20,1585419;-44,87593865;1;2006-11-17;2008-09-11
12340;"Brasil, 35500-000";-20,1585419;-44,87593865;1;2006-11-17;2008-09-11
24096;"Brasil, 68627-640";-4,0844337;-63,1439075;1;2013-01-04;2013-05-27
15709;"Brasil, 75650-000";-17,73460005;-49,11999045;1;2005-12-05;2015-08-24
33993;"Brasil, 75650-000";-17,73460005;-49,11999045;1;2016-09-30;2020-03-15
41000;"Brasil, 85601-270";-30,55207555;-52,5212075141967;1;2018-09-06;2024-12-10
19650;"Brasil, 18000-000";-15,61050205;-56,1544917542865;1;2004-09-09;2024-12-10
24284;"Brasil, 68555-101";-30,5535847;-52,5362930772652;1;2013-05-10;2021-10-19
50714;"Brasil, 68555-001";-30,811577;-53,9006734255894;1;2022-03-15;2024-12-10
19491;"Brasil, 87303-110";-24,0376586;-52,3762017;1;2005-01-24;2021-07-15
40853;"Brasil, 87309-650";-24,0277947;-52,3641942;1;2018-08-30;2024-12-10
49797;"Brasil, 28994-702";-24,2691216;-53,8410315593967;1;2021-11-04;2024-12-10
19509;"Brasil, 28300-000";-21,2056493364055;-41,8917577792627;1;2010-09-17;2024-12-10
18050;"Brasil, 27700-000";-22,4098276;-43,6703472666667;1;2010-07-23;2024-01-25
52216;"Brasil, 26900-000";-22,4635649;-43,4791705;1;2022-11-10;2023-08-18
37888;"Brasil, 25804-080";-22,1175343;-43,209434;1;2017-09-21;2018-05-30
32727;"Brasil, 58200-000";-6,85550082857143;-35,4883914285714;1;2016-07-05;2024-12-10
40974;"Brasil, 58225-000";-6,76050888181818;-35,6576694545455;1;2018-09-13;2022-01-04
49291;"Brasil, 14701-904";-24,3017104;-53,8318359480406;1;2021-08-19;2024-12-10
37751;"Brasil, 15900-000";-21,4048962;-48,5022148;1;2017-09-14;2024-12-10
45885;"Brasil, -";-10,3333333;-53,2;1;NA;NA
37934;"Brasil, 14940-000";-21,75598825;-48,8339340142857;1;2017-10-12;2024-12-10
44776;"Brasil, 14900-000";-21,5955932666667;-48,8162578666667;1;2019-12-19;2024-12-10
56797;"Brasil, 84400-000";-25,2129488975904;-50,9832219024096;1;2022-07-27;2024-12-10
35125;"Brasil, 36013-150";-30,54985925;-52,5203252236328;1;2015-07-01;2022-11-23
14391;"Brasil, 50050-190";-30,15654175;-53,5643572939914;1;2008-04-01;2024-12-10
11816;"Brasil, 35660-041";-30,8086191;-53,8911760973391;1;2000-02-14;2006-03-19
46308;"Brasil, -";-10,3333333;-53,2;1;NA;NA
2906;"Brasil, 78735-100";-20,0259457;-44,303323;1;2001-05-07;2008-10-31
44322;"Brasil, 18023-000";-23,5201198496063;-47,4407058527559;1;2019-04-25;2024-12-10
12036;"Brasil, 80420-060";-25,43640825;-49,2832202;1;1999-03-12;2024-12-10
24083;"Brasil, 13456-625";-22,7500608;-47,3721052;1;2013-05-17;2017-08-18
17733;"Brasil, 35702-153";-30,54542035;-52,5307627855961;1;2010-10-08;2019-10-05
12894;"Brasil, 80620-010";-25,4543699;-49,2887512;1;1999-07-15;2022-11-29
46385;"Brasil, 81830-285";-25,51857395;-49,25577355;1;2020-08-28;2021-09-15
12896;"Brasil, 83601-030";-25,4578799272727;-49,532456;1;2006-12-11;2023-08-30
21049;"Brasil, 84165-690";-24,26547615;-53,837552623789;1;2012-03-09;2024-12-10
52484;"Brasil, 83604-175";-21,69380735;-45,2623535281015;1;2022-12-15;2024-12-10
34890;"Brasil, 89300-000";-26,1079876571429;-49,8519584285714;1;2016-12-17;2024-12-10
36184;"Brasil, 83820-001";-30,811577;-53,9006734255894;1;2017-04-13;2024-12-10
12542;"Brasil, 81530-020";-25,45321075;-49,22765695;1;2005-09-15;2024-12-10
15674;"Brasil, 81720-000";-25,5103018;-49,2626213;1;2008-01-18;2024-12-10
46339;"Brasil, 83320-005";-30,8165458;-53,9045897796332;1;2020-08-13;2021-09-15
18655;"Brasil, 06454-000";-23,5017428857143;-46,8483055;1;2011-04-18;2024-12-10
21610;"Brasil, 41098-020";-12,9694903;-38,4744603;1;2012-05-25;2023-07-04
17763;"Brasil, 66053-000";-1,44718391428571;-48,4890635571429;1;2010-10-22;2024-12-10
19068;"Brasil, 89070-200";-26,8792239;-49,1715565;1;2011-06-17;2024-12-10
22648;"Brasil, 88104-801";-16,6705293;-49,2345148;1;2012-10-27;2024-12-10
22213;"Brasil, 31760-000";-15,61050205;-56,1544917542865;1;2012-08-10;2024-12-10
26825;"Brasil, 15093-270";-30,55207555;-52,5212075141967;1;2014-05-01;2024-12-10
43717;"Brasil, 12235-050";-22,5198122;-47,3933638;1;2019-08-15;2024-12-10
44537;"Brasil, 01405-002";-23,5692509090909;-46,6592871636364;1;2019-12-12;2024-12-10
21667;"Brasil, 04543-011";-23,5913832;-46,6856456333333;1;2012-05-28;2024-12-10
38323;"Brasil, 90040-001";-30,0350756833333;-51,2243892666667;1;2017-12-14;2024-12-10
17814;"Brasil, 22247-000";-21,053976;-49,6834459;1;2010-12-17;2022-01-12
43431;"Brasil, 19912-120";-22,9796857181818;-49,8632665636364;1;2019-08-01;2024-12-10
51054;"Brasil, 42702-400";-28,1171036;-54,7182745;1;2022-05-05;2024-12-10
21881;"Brasil, 06440-180";-30,53996345;-52,5284746231181;1;2012-07-06;2024-12-10
21616;"Brasil, 66635-110";-1,3618099;-48,44989535;1;2012-05-25;2024-12-10
17729;"Brasil, 41510-000";-12,9089052;-38,3514082;1;2010-11-09;2024-12-10
19864;"Brasil, 95010-060";-29,1719395;-51,1921295666667;1;2011-12-02;2024-12-10
17267;"Brasil, 14010-160";-21,18209055;-47,7965723;1;2010-06-17;2024-12-10
25961;"Brasil, 29145-409";-15,876319;-48,1051757329572;1;2014-05-02;2024-12-10
39708;"Brasil, 53030-250";-30,54935925;-52,5182159403095;1;2018-06-16;2024-12-10
44843;"Brasil, 79641-300";-19,83276055;-44,0443431837532;1;2020-01-09;2024-12-10
50295;"Brasil, 57057-450";-9,63772312222222;-35,7360127222222;1;2021-01-08;2024-12-10
3104;"Brasil, 13304-300";-30,5476967;-52,5171922660851;1;2000-05-01;2024-12-10
47329;"Brasil, 05416-010";-23,5636704816092;-46,6862391724138;1;2020-12-04;2024-12-10
37997;"Brasil, 44135-000";-12,2586697;-38,9705846;1;2017-11-15;2021-10-18
