"REGISTRO_COMPLEXO";"CEP_COMPLEXO";"lat";"long";"certo"
22213;"Brasil, 31760-000";-15,61050205;-56,1544917542865;1
26825;"Brasil, 15093-270";-30,55207555;-52,5212075141967;1
43717;"Brasil, 12235-050";-22,5198122;-47,3933638;1
44537;"Brasil, 01405-002";-23,5692509090909;-46,6592871636364;1
21667;"Brasil, 04543-011";-23,5913832;-46,6856456333333;1
38323;"Brasil, 90040-001";-30,0350756833333;-51,2243892666667;1
17814;"Brasil, 22247-000";-21,053976;-49,6834459;1
43431;"Brasil, 19912-120";-22,9796857181818;-49,8632665636364;1
51054;"Brasil, 42702-400";-28,1171036;-54,7182745;1
21881;"Brasil, 06440-180";-30,53996345;-52,5284746231181;1
21616;"Brasil, 66635-110";-1,3618099;-48,44989535;1
17729;"Brasil, 41510-000";-12,9089052;-38,3514082;1
19864;"Brasil, 95010-060";-29,1719395;-51,1921295666667;1
17267;"Brasil, 14010-160";-21,18209055;-47,7965723;1
25961;"Brasil, 29145-409";-15,876319;-48,1051757329572;1
39708;"Brasil, 53030-250";-30,54935925;-52,5182159403095;1
44843;"Brasil, 79641-300";-19,83276055;-44,0443431837532;1
50295;"Brasil, 57057-450";-9,63772312222222;-35,7360127222222;1
3104;"Brasil, 13304-300";-30,5476967;-52,5171922660851;1
47329;"Brasil, 05416-010";-23,5636704816092;-46,6862391724138;1
37997;"Brasil, 44135-000";-12,2586697;-38,9705846;1
44346;"Brasil, 44085-052";-11,2693177;-41,8759849;1
13923;"Brasil, 32315-000";42,0549452;-7,800293;0
32718;"Brasil, 41343-855";-24,2967139;-53,8292218598396;1
18991;"Brasil, 58410-185";-30,5428723;-52,5319034418805;1
13922;"Brasil, 58410-185";-30,5428723;-52,5319034418805;1
24571;"Brasil, 35010-171";-30,5415198;-52,5276779692618;1
13921;"Brasil, 45605-415";-24,27184465;-53,8469221648805;1
13978;"Brasil, 29165-155";-20,1968835;-40,254933;1
14061;"Brasil, 26525-060";-23,2210055;-45,9012132;1
22216;"Brasil, 06093-000";21,8234802;-77,9564932;0
24667;"Brasil, 29906-015";-30,81314175;-53,8989010666416;1
18367;"Brasil, 23812-101";-30,5535847;-52,5362930772652;1
28475;"Brasil, 45990-678";-17,5565143571429;-39,7281719428571;1
32278;"Brasil, 96216-400";-28,1171036;-54,7182745;1
23479;"Brasil, 61600-040";-3,7340641;-38,6558724;1
27434;"Brasil, 29167-080";-20,1929781;-40,262526;1
13920;"Brasil, 31615-250";-19,8134427;-43,9575505;1
23478;"Brasil, 49160-000";-10,8617345086538;-37,0994377384615;1
5893;"Brasil, 58037-000";-7,0969847;-34,8392156;1
24668;"Brasil, 13056-460";-24,28352305;-53,8305677620794;1
6616;"Brasil, 01413-000";-23,5610746206522;-46,6631826141304;1
15097;"Brasil, 83005-010";-25,5384996290323;-49,2026001741935;1
44745;"Brasil, 45745-000";20,5645841;-103,1412189;0
19103;"Brasil, 88014-902";-24,2705188;-53,8493846460734;1
19775;"Brasil, 06709-015";-23,59235085;-46,8317246;1
18170;"Brasil, 58037-000";-7,0969847;-34,8392156;1
17855;"Brasil, 93320-021";-30,81431825;-53,9061494540372;1
19409;"Brasil, 22445-000";-21,053976;-49,6834459;1
22379;"Brasil, 91010-002";-30,0109585;-51,1611546222222;1
1980;"Brasil, 22735-000";-22,9213951;-43,3602388;1
54935;"Brasil, 72814-100";-3,7144259;-38,5649459;1
38898;"Brasil, 67113-970";-1,38525745;-48,40911235;1
26037;"Brasil, 57310-340";-9,7340772;-36,6555172;1
41699;"Brasil, 80250-030";-30,8102662;-53,8926286398211;1
14984;"Brasil, 80250-030";-30,8102662;-53,8926286398211;1
2378;"Brasil, 84053-000";-25,0852316;-50,1788766;1
46257;"Brasil, 29075-920";-20,2644994;-40,2949839;1
46258;"Brasil, 90619-900";-30,05819644;-51,17325502;1
41695;"Brasil, 88035-000";-27,5896576157895;-48,5093919631579;1
22693;"Brasil, 65903-390";NA;NA;NA
41701;"Brasil, 65903-390";NA;NA;NA
31708;"Brasil, 24855-148";-30,5413801;-52,5130621013297;1
41704;"Brasil, 11726-000";-23,99733575;-46,4063918;1
16656;"Brasil, 11726-000";-23,99733575;-46,4063918;1
22548;"Brasil, 86087-350";-23,21364665;-46,8300318817936;1
25512;"Brasil, 57038-000";-9,63244143333333;-35,7009163433333;1
34941;"Brasil, 05724-002";-23,6282268;-46,7360062;1
41698;"Brasil, 83206-200";-30,5493977;-52,5277072281433;1
6627;"Brasil, 83206-200";-30,5493977;-52,5277072281433;1
33152;"Brasil, 53401-445";-7,94116656666667;-34,8775684;1
17201;"Brasil, 65065-470";-2,5308853;-44,2266066;1
41700;"Brasil, 65065-470";-2,5308853;-44,2266066;1
27507;"Brasil, 96212-630";-22,87533;-43,352300299246;1
31524;"Brasil, 68035-000";-2,4459015;-54,7462758;1
41696;"Brasil, 81610-000";-25,47280015;-49,2510316;1
13310;"Brasil, 81610-000";-25,47280015;-49,2510316;1
6658;"Brasil, 81070-150";-3,76799;-38,545864;1
41697;"Brasil, 81070-150";-3,76799;-38,545864;1
6682;"Brasil, 93010-210";-29,7704591428571;-51,1458623142857;1
41702;"Brasil, 93010-210";-29,7704591428571;-51,1458623142857;1
22547;"Brasil, 29103-800";-20,3928771;-40,31847125;1
46456;"Brasil, 25046-340";-30,54042975;-52,5079734931403;1
38713;"Brasil, 86200-000";-23,2710117549533;-51,0523280147664;1
31391;"Brasil, 60025-100";-3,72907074847162;-38,5283618480349;1
14752;"Brasil, 35010-173";-18,8547187;-41,9572197;1
52412;"Brasil, 36884-002";-30,8188884;-53,9038285201443;1
50308;"Brasil, 15800-200";-21,13718425;-48,96788815;1
52476;"Brasil, 77410-010";-11,7281447333333;-49,0680342333333;1
50305;"Brasil, 72800-150";-16,2565493;-47,95581;1
52310;"Brasil, 74884-801";-16,6705293;-49,2345148;1
50307;"Brasil, 77015-004";-30,80640115;-53,9022601710399;1
50306;"Brasil, 84053-000";-25,0852316;-50,1788766;1
51482;"Brasil, 65053-780";-9,9452979;-67,8330443;1
42563;"Brasil, 45836-000";-17,0750191272727;-39,5575935818182;1
28897;"Brasil, 01222-010";-23,5467408210084;-46,6504897512605;1
6740;"Brasil, 05508-060";-23,5594543857143;-46,7224568285714;1
30091;"Brasil, 68903-419";-0,006410975;-51,0788364125;1
25196;"Brasil, 17010-040";-30,808998;-53,8904086979855;1
30090;"Brasil, 13050-008";-30,81313535;-53,9045640570984;1
33905;"Brasil, 06382-260";-23,55204925;-46,83861945;1
30098;"Brasil, 38405-140";-30,53916145;-52,5243476267173;1
30122;"Brasil, 78060-601";-15,6081481;-56,0693426333333;1
40917;"Brasil, 78040-365";-24,28665165;-53,848954359248;1
43208;"Brasil, 13091-605";-24,1244015;-48,9075929847543;1
25199;"Brasil, 18110-650";-23,5360851;-47,4645055;1
35751;"Brasil, 08598-000";-23,4749657666667;-46,3260158666667;1
30012;"Brasil, 08220-900";-12,0684214;-77,0480731;1
43384;"Brasil, 82810-350";-25,43107365;-49,20771105;1
22674;"Brasil, 13208-056";-23,20065914;-46,89166772;1
17949;"Brasil, 04752-005";-23,6529407666667;-46,7118791666667;1
25197;"Brasil, 13482-902";-24,2705188;-53,8493846460734;1
30118;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1
30097;"Brasil, 58038-680";-9,937122;-67,8340037;1
31527;"Brasil, 58055-018";-7,16204338839286;-34,8306136861607;1
30096;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1
30116;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1
25194;"Brasil, 59110-200";-3,7218825;-38,4802947;1
25822;"Brasil, 59064-000";-5,82928906666667;-35,2434324;1
20429;"Brasil, 79080-105";-20,4780712;-54,6261562;1
25960;"Brasil, 60520-101";-3,76925858210526;-38,5781318578947;1
29707;"Brasil, 07097-420";9,6895929;125,4499358;0
25191;"Brasil, 80420-090";-25,44215425;-49,2879868;1
30093;"Brasil, 15085-350";-20,8477891666667;-49,3921490333333;1
25193;"Brasil, 69037-000";-3,0847353;-60,0731383;1
41410;"Brasil, 22793-081";-23,0010644666667;-43,38909325;1
30352;"Brasil, 64003-087";-5,6127224;-47,4135333490544;1
27076;"Brasil, 60176-065";-3,74137652307692;-38,47399265;1
34309;"Brasil, 60355-512";-3,72814050666667;-38,56938023;1
37222;"Brasil, 97030-630";-29,7079787777778;-53,8369224666667;1
32323;"Brasil, 74435-300";-30,5476967;-52,5171922660851;1
30155;"Brasil, 54410-902";-8,1602792;-34,9284855;1
25198;"Brasil, 14027-250";-21,2498289;-47,8324329;1
25190;"Brasil, 09721-000";-23,72258365;-46,5430410083333;1
30088;"Brasil, 24466-315";-22,81599375;-43,06916465;1
25195;"Brasil, 65076-820";-2,5016748;-44,276900875;1
11817;"Brasil, 22430-200";-30,5493977;-52,5277072281433;1
15569;"Brasil, 07252-000";-23,4458052285714;-46,4071842142857;1
27874;"Brasil, 06600-045";-6,9046649;-35,1841183;1
34307;"Brasil, 13482-902";-24,2705188;-53,8493846460734;1
27875;"Brasil, 87040-900";-28,1123214;-54,7176521;1
52680;"Brasil, 68515-000";-6,19301982;-49,6754547381818;1
27873;"Brasil, 68515-000";-6,19301982;-49,6754547381818;1
27876;"Brasil, 18540-000";-23,2239275875;-47,506573575;1
31541;"Brasil, 16300-000";-21,4159131416667;-50,0789590583333;1
52530;"Brasil, 19013-030";-22,1315997;-51,3901637;1
42557;"Brasil, 79904-586";-9,9357039;-67,8313716;1
41661;"Brasil, 68515-000";-6,19301982;-49,6754547381818;1
6576;"Brasil, 04534-011";-23,5846437;-46,67418115;1
54478;"Brasil, 56520-000";-8,62020086666667;-37,1570707;1
25854;"Brasil, 96570-000";-30,5094013727273;-53,4775380545455;1
18329;"Brasil, 28970-000";-22,8595347074074;-42,3602105111111;1
44760;"Brasil, 28994-816";-22,8890796;-42,4674082;1
57079;"Brasil, 28470-000";-21,5814697318182;-42,23849015;1
23054;"Brasil, 28890-000";-22,4770832625;-41,9145390625;1
13643;"Brasil, 14051-900";-28,1123214;-54,7176521;1
16742;"Brasil, 25015-660";-14,5539302;-39,805957;1
39190;"Brasil, 87040-360";-23,4136444;-51,9035339;1
39191;"Brasil, 09980-380";NA;NA;NA
39189;"Brasil, 04029-902";-23,6101926;-46,6668742;1
40652;"Brasil, 01039-000";-23,541075785;-46,6389004316667;1
41344;"Brasil, 04123-000";42,0549452;-7,800293;0
15616;"Brasil, 93700-000";-29,673536016;-51,056505248;1
15126;"Brasil, 18650-000";-22,7404052166667;-48,5707289;1
15969;"Brasil, 89700-000";-27,2295784352941;-52,0187905147059;1
21592;"Brasil, 27211-150";-30,54985925;-52,5203252236328;1
35929;"Brasil, 23885-000";-21,053976;-49,6834459;1
13332;"Brasil, 80410-230";-25,42893265;-49,2762155;1
13333;"Brasil, 80020-250";-25,4258621333333;-49,2697004;1
12485;"Brasil, 29230-000";-20,7779373480769;-40,6616641961538;1
27084;"Brasil, 78060-601";-15,6081481;-56,0693426333333;1
27088;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1
27086;"Brasil, 69050-010";-3,0946172625;-60,0237339875;1
6676;"Brasil, 36500-000";-21,1133759666667;-42,9494905555556;1
5953;"Brasil, 37795-000";-22,0790677;-46,5763954;1
38512;"Brasil, 98005-970";-28,689507;-53,61103105;1
45325;"Brasil, 97541-540";-29,7789096;-55,7896521;1
41665;"Brasil, 98700-000";-28,3981894297619;-53,9156078321429;1
57151;"Brasil, 97700-380";0,6557806;-60,4070271;0
54109;"Brasil, 90020-023";-30,8140061;-53,8971320153917;1
15620;"Brasil, 19400-000";-21,8384620916667;-51,845286775;1
5479;"Brasil, 30315-010";-30,81169215;-53,898250107495;1
439;"Brasil, 30160-041";-19,93583895;-43,9492839;1
14349;"Brasil, 12940-281";-30,5549408;-52,5174705820044;1
18124;"Brasil, 22240-100";-22,9362526;-43,188222775;1
2498;"Brasil, 96020-080";-31,7655851833333;-52,3412450833333;1
2499;"Brasil, 96020-420";-9,9275642;-67,8428956;1
2500;"Brasil, 96200-480";-32,03233695;-52,1030716;1
2504;"Brasil, 95010-060";-29,1719395;-51,1921295666667;1
2511;"Brasil, 95780-000";-29,6876440195652;-51,4622136282609;1
2512;"Brasil, 95900-000";-29,4545312709091;-51,9700115145455;1
2501;"Brasil, 96820-050";-29,7045429;-52,4298761;1
2502;"Brasil, 95700-000";-29,1880531107143;-51,5391095714286;1
2503;"Brasil, 94901-970";-9,9801825;-67,8340625;1
2505;"Brasil, 91110-000";-30,00463265;-51,1380829;1
46149;"Brasil, 74063-300";-30,5476967;-52,5171922660851;1
45899;"Brasil, 74810-907";-15,7967373;-47,9382165;1
46312;"Brasil, 74805-150";-3,76799;-38,545864;1
45925;"Brasil, 34018-006";-30,8157125;-53,9008143633646;1
45926;"Brasil, 34007-660";-14,5539302;-39,805957;1
46069;"Brasil, 05477-000";21,8234802;-77,9564932;0
15401;"Brasil, 50020-050";-22,5198122;-47,3933638;1
15054;"Brasil, 96200-030";-32,03688025;-52,09517895;1
15053;"Brasil, 96205-001";42,0549452;-7,800293;0
5651;"Brasil, 36013-902";-24,2705188;-53,8493846460734;1
5605;"Brasil, 30140-092";-19,93003244;-43,9428618;1
5604;"Brasil, 30140-092";-19,93003244;-43,9428618;1
5942;"Brasil, 33400-000";-19,6342498142857;-43,9008629142857;1
13504;"Brasil, 97800-000";-28,4081720608696;-54,9598187478261;1
3101;"Brasil, 37200-000";-21,2355866175824;-44,9950260340659;1
5401;"Brasil, 37704-369";-24,28683775;-53,8468741893861;1
3100;"Brasil, 37470-000";-22,1174912086957;-45,0563902956522;1
6699;"Brasil, 37701-002";-30,8188884;-53,9038285201443;1
6720;"Brasil, 40020-070";-23,4431576;-51,9705565;1
15360;"Brasil, 75080-240";-16,3220136;-48,9468502;1
3113;"Brasil, 38700-022";-30,8145141;-53,8982459652445;1
5608;"Brasil, 69053-000";-3,09333645;-60,02244665;1
3115;"Brasil, 38740-000";-18,94588645;-46,99446625;1
5610;"Brasil, 12505-300";-22,81481842;-45,20150044;1
5607;"Brasil, 78043-900";-12,0684214;-77,0480731;1
3117;"Brasil, 78060-000";-15,6034116;-56,0780672;1
3116;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1
2394;"Brasil, 70310-500";-15,7589343;-47,8688439;1
2405;"Brasil, 57031-310";-22,8738319;-43,2496583;1
2397;"Brasil, 57057-000";-9,6173589;-35,742653;1
2399;"Brasil, 74810-100";-3,7144259;-38,5649459;1
2407;"Brasil, 28610-170";-30,54246435;-52,5282085894729;1
2401;"Brasil, 66035-170";-1,4534035;-48,4885232;1
2396;"Brasil, 20771-000";21,5176859;-102,2343557;0
2413;"Brasil, 66017-000";-1,45223418571429;-48,4956038571429;1
2418;"Brasil, 20021-290";-22,9127682;-43,1772505;1
2420;"Brasil, 20511-000";-22,9327112;-43,2426283;1
2428;"Brasil, 60025-100";-3,72907074847162;-38,5283618480349;1
2427;"Brasil, 50050-000";-8,05513053571429;-34,8781683071429;1
2410;"Brasil, 29050-902";-20,3124355;-40,2882604;1
14386;"Brasil, 01035-000";-23,54392165;-46,6378136263158;1
6582;"Brasil, 01049-000";-23,5453132;-46,6373055;1
4407;"Brasil, 87013-040";-30,808998;-53,8904086979855;1
3076;"Brasil, 17044-590";-8,20669125;-34,9242132535043;1
4373;"Brasil, 78015-285";-30,53214525;-52,5243244119216;1
4372;"Brasil, 15015-300";-20,8133734142857;-49,3831131214286;1
3105;"Brasil, 85810-010";-24,9536923;-53,4647148;1
3108;"Brasil, 17507-280";-23,21318445;-46,8302825923764;1
3109;"Brasil, 17509-020";-22,2113860666667;-49,9485001666667;1
3110;"Brasil, 17509-020";-22,2113860666667;-49,9485001666667;1
4400;"Brasil, 17516-000";-22,2243358333333;-49,9327555;1
3106;"Brasil, 85816-290";-24,950531;-53,450608075;1
4405;"Brasil, 79002-070";-20,46414515;-54,6188144;1
12530;"Brasil, 11010-061";-23,5227105;-46,4100696679826;1
6574;"Brasil, 90050-100";-30,0381849357143;-51,2216876714286;1
3084;"Brasil, 09175-183";-3,7818383;-38,580485;1
6579;"Brasil, 79804-030";-30,8102662;-53,8926286398211;1
5265;"Brasil, 05005-000";-23,5327026807692;-46,6686771038462;1
5036;"Brasil, 02089-900";-23,5162851;-46,6180365;1
5268;"Brasil, 30111-060";-19,9155396;-43,933678;1
5264;"Brasil, 05577-200";-23,5880713;-46,7511938;1
5037;"Brasil, 01361-900";-28,1123214;-54,7176521;1
5267;"Brasil, 30160-010";-30,81169215;-53,898250107495;1
5040;"Brasil, 13075-060";-23,2613819;-45,9530786;1
5266;"Brasil, 05005-000";-23,5327026807692;-46,6686771038462;1
5038;"Brasil, 05005-000";-23,5327026807692;-46,6686771038462;1
5042;"Brasil, 13033-060";-23,2613819;-45,9530786;1
5039;"Brasil, 05003-090";-9,7972595;-68,5398844;1
2926;"Brasil, 49035-810";-24,29056495;-53,8266961902471;1
2925;"Brasil, 36025-160";-30,54596235;-52,5319563996719;1
26850;"Brasil, 01219-010";-23,5407570833333;-46,6455650916667;1
16519;"Brasil, 75516-020";-30,8147479;-53,8991252925057;1
4862;"Brasil, 01210-000";-23,5414848818182;-46,6437200909091;1
6734;"Brasil, 12900-005";-22,9559034;-46,5415319;1
6379;"Brasil, 96820-050";-29,7045429;-52,4298761;1
16293;"Brasil, 99100-050";-22,5198122;-47,3933638;1
16298;"Brasil, 96820-050";-29,7045429;-52,4298761;1
19144;"Brasil, 88501-120";-15,935416;-57,0254782;1
16066;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1
16306;"Brasil, 95900-000";-29,4545312709091;-51,9700115145455;1
16286;"Brasil, 89801-060";-23,2210055;-45,9012132;1
17327;"Brasil, 60160-230";-3,73391958431373;-38,4947797313725;1
16284;"Brasil, 97050-531";-29,6901620537037;-53,7946972592593;1
17308;"Brasil, 88132-149";-27,64149915;-48,6760914;1
16299;"Brasil, 88813-000";9,6895929;125,4499358;0
16064;"Brasil, 88801-500";42,0549452;-7,800293;0
16294;"Brasil, 96020-080";-31,7655851833333;-52,3412450833333;1
2467;"Brasil, 88015-530";-27,58778965;-48,5497622;1
2470;"Brasil, 89201-330";-26,2991675571429;-48,8486958857143;1
2475;"Brasil, 72460-000";42,0549452;-7,800293;0
2468;"Brasil, 71936-250";-15,8348863566667;-48,042879;1
2469;"Brasil, 13480-013";-30,81836325;-53,9064460505515;1
2461;"Brasil, 60160-230";-3,73391958431373;-38,4947797313725;1
2463;"Brasil, 19013-030";-22,1315997;-51,3901637;1
2464;"Brasil, 19800-000";-22,6568852818182;-50,4193872;1
2465;"Brasil, 88330-000";-26,99230982;-48,63246402;1
2466;"Brasil, 14784-000";-15,61050205;-56,1544917542865;1
2474;"Brasil, 15600-000";-20,2815086189189;-50,2496037918919;1
2476;"Brasil, 88110-000";-15,61050205;-56,1544917542865;1
2477;"Brasil, 88301-107";-29,7056144;-53,8746954678669;1
2479;"Brasil, 13506-845";-24,29347895;-53,8516990043181;1
2480;"Brasil, 86010-190";-23,3152779153846;-51,1550227;1
2481;"Brasil, 88220-000";-27,1090290258741;-48,6127912657343;1
2472;"Brasil, 89251-970";-26,49347535;-49,12179216;1
2473;"Brasil, 60150-162";-3,73731759310345;-38,4959994655172;1
2478;"Brasil, 70710-500";42,0549452;-7,800293;0
2471;"Brasil, 88330-668";-24,2872588;-53,8320745557033;1
2482;"Brasil, 14807-066";-23,4862853;-46,3659504;1
2882;"Brasil, 85810-230";-24,9506749;-53,4768675;1
16287;"Brasil, 95700-000";-29,1880531107143;-51,5391095714286;1
16290;"Brasil, 99050-000";-28,2413381;-52,379562575;1
6577;"Brasil, 75080-150";-30,54985925;-52,5203252236328;1
2655;"Brasil, 74150-130";-3,7962265;-38,4888263;1
6745;"Brasil, 66615-740";-9,9455825;-67,8344553;1
2487;"Brasil, 88705-001";-28,4782718;-48,9997063666667;1
2486;"Brasil, 88801-500";42,0549452;-7,800293;0
2489;"Brasil, 88502-170";-30,54246435;-52,5282085894729;1
2485;"Brasil, 88815-000";-28,6796474;-49,3494383;1
6748;"Brasil, 88509-130";NA;NA;NA
2355;"Brasil, 11680-000";-23,4465289463415;-45,0900589530488;1
6643;"Brasil, 11600-000";-23,7729495774194;-45,5552500032258;1
12663;"Brasil, 37002-450";-24,2807894;-53,8245280471205;1
6730;"Brasil, 01211-100";-23,5381719784314;-46,6479898431373;1
4148;"Brasil, 61900-020";-30,8149529;-53,9058339063014;1
2844;"Brasil, 13990-000";-22,1968897;-46,7571283;1
2848;"Brasil, 13720-000";-21,5951136166667;-46,894525975;1
2837;"Brasil, 13360-000";-22,9858334;-47,5107032;1
6680;"Brasil, 35900-013";-19,62179195;-43,22666785;1
25323;"Brasil, 45745-000";20,5645841;-103,1412189;0
40187;"Brasil, -";-10,3333333;-53,2;1
6604;"Brasil, 60060-390";-3,72202448630137;-38,5158633342466;1
25076;"Brasil, 88705-003";-28,47536095;-48,99577425;1
6636;"Brasil, 01307-001";-23,5540697590909;-46,6535558181818;1
14007;"Brasil, 05005-900";-23,5266066;-46,6805886;1
2738;"Brasil, 91340-110";-30,02183495;-51,161452725;1
2888;"Brasil, 80420-000";-25,435876325;-49,2796025875;1
20590;"Brasil, 71215-900";-2,5450585;-44,2082724;1
21325;"Brasil, 22250-040";-22,94493585;-43,1814108;1
31112;"Brasil, 01305-100";-23,5544504099291;-46,6559673560284;1
42213;"Brasil, 05005-030";-23,527401495;-46,68091942;1
2745;"Brasil, 22631-000";-23,0042145;-43,3235725;1
49850;"Brasil, 91340-110";-30,02183495;-51,161452725;1
50488;"Brasil, 86010-907";-24,3051482;-53,8386077384067;1
6578;"Brasil, 18110-650";-23,5360851;-47,4645055;1
13460;"Brasil, 21360-200";-22,8703881;-43,3348001;1
13461;"Brasil, 20031-130";-22,91049785;-43,17658655;1
11796;"Brasil, 01310-100";-23,5649832421053;-46,6517928403509;1
26312;"Brasil, 35660-041";-30,8086191;-53,8911760973391;1
12714;"Brasil, 22420-000";-22,9869317666667;-43,1967256666667;1
6115;"Brasil, 22230-000";-22,9362401607143;-43,17635425;1
5122;"Brasil, 20031-050";-22,90930548;-43,17659996;1
12895;"Brasil, 80620-010";-25,4543699;-49,2887512;1
28630;"Brasil, 40280-901";-12,9899556;-38,4739788;1
6729;"Brasil, 22050-000";-21,053976;-49,6834459;1
6681;"Brasil, 07801-040";-10,0164548;-67,7981651;1
6631;"Brasil, 58037-000";-7,0969847;-34,8392156;1
6610;"Brasil, 27915-012";-30,80904005;-53,9019235313238;1
6056;"Brasil, 28020-740";-21,7637874428571;-41,3304369214286;1
6605;"Brasil, 27600-000";-22,2420712285714;-43,6994245285714;1
2458;"Brasil, 01040-000";-23,5412770222222;-46,6385579111111;1
6675;"Brasil, 57050-900";-9,65031945;-35,7325704;1
6619;"Brasil, 85015-410";42,0549452;-7,800293;0
44337;"Brasil, 83301-010";-25,44499426;-49,06349932;1
35690;"Brasil, -";-10,3333333;-53,2;1
5626;"Brasil, 70200-004";-30,80640115;-53,9022601710399;1
5627;"Brasil, 70200-004";-30,80640115;-53,9022601710399;1
5629;"Brasil, 73050-140";-15,8482558;-48,039808;1
6651;"Brasil, 70200-004";-30,80640115;-53,9022601710399;1
14745;"Brasil, 18150-000";-23,67640358;-47,213023415;1
6702;"Brasil, 34800-000";-15,61050205;-56,1544917542865;1
6728;"Brasil, 22260-000";-22,9495571375;-43,189380525;1
12935;"Brasil, 20010-060";-22,5360731;-44,7687413;1
13980;"Brasil, 12211-420";9,6895929;125,4499358;0
6747;"Brasil, 89010-001";-26,921727;-49,059925775;1
12838;"Brasil, 80230-040";-30,808998;-53,8904086979855;1
19981;"Brasil, 86200-000";-23,2710117549533;-51,0523280147664;1
15382;"Brasil, 15385-000";-20,4263027367347;-51,3400007922449;1
6746;"Brasil, 89204-110";-26,29239992;-48,84388262;1
12147;"Brasil, 66017-000";-1,45223418571429;-48,4956038571429;1
11850;"Brasil, 86800-680";-24,2731592;-53,8463499884545;1
6672;"Brasil, 46100-000";-14,19610725;-41,66373315;1
50304;"Brasil, 74030-075";2,87623475;-60,7121759220295;0
38183;"Brasil, 83420-000";-25,36783945;-49,0849886;1
32398;"Brasil, 01035-000";-23,54392165;-46,6378136263158;1
32640;"Brasil, 88813-390";-28,6882742;-49,3357056;1
6597;"Brasil, 07034-911";-23,4880534166667;-46,5494112666667;1
13237;"Brasil, 88339-005";-26,99463122;-48,64867988;1
3053;"Brasil, 95110-690";-9,9562241;-67,8391617;1
3067;"Brasil, 91010-003";-30,0252183;-51,2226942;1
16870;"Brasil, 89223-005";-26,25336528;-48,85318013;1
26270;"Brasil, 94035-240";-29,9509977;-50,9961685;1
14730;"Brasil, 91349-900";-30,0258658333333;-51,1621834666667;1
3057;"Brasil, 90570-070";-3,1431274;-60,0857562;1
3052;"Brasil, 89201-420";-26,3042011666667;-48,8487393888889;1
2971;"Brasil, 89010-203";-26,92011585;-49,068532625;1
2972;"Brasil, 90110-001";-30,05240556;-51,2287886;1
15218;"Brasil, 74023-101";-29,70636665;-53,8713701024767;1
15662;"Brasil, 28950-000";-22,7551518486486;-41,9263522621622;1
30172;"Brasil, 79200-000";-20,4718752428571;-55,7958711607143;1
32957;"Brasil, 07791-803";-23,4087921;-46,8639564;1
27730;"Brasil, 15600-000";-20,2815086189189;-50,2496037918919;1
30765;"Brasil, 89580-000";-27,027966275;-50,914822125;1
35978;"Brasil, 61940-005";38,7578642;-9,1418075;0
43782;"Brasil, 12421-705";-24,26868405;-53,8391385611235;1
38348;"Brasil, 07500-000";-23,3096046928571;-46,2369070714286;1
34260;"Brasil, 13271-570";-24,2857884;-53,8537395640952;1
27731;"Brasil, 55612-901";-3,72826945;-38,4970356088003;1
1955;"Brasil, 05402-918";0,0021528;-51,100375725;0
1953;"Brasil, 04029-903";-9,9520284;-67,8354401;1
45301;"Brasil, 45300-000";-13,0288759;-39,60095055;1
44285;"Brasil, 16901-100";-20,8844678;-51,3697369;1
44279;"Brasil, 07791-803";-23,4087921;-46,8639564;1
52895;"Brasil, 89805-203";-27,0716676;-52,6261423;1
44282;"Brasil, 89700-202";-27,2294074;-52,0176059;1
50925;"Brasil, 57480-000";-9,37815774;-37,99999152;1
51586;"Brasil, 09980-550";-23,7074805;-46,617258;1
49191;"Brasil, 06826-280";-23,6579732;-46,8156674;1
44457;"Brasil, 61760-000";-3,854756956;-38,441991616;1
44281;"Brasil, 15600-001";-34,7955672;-55,9183178;1
50926;"Brasil, 60150-165";-3,736801985;-38,49533601;1
44283;"Brasil, 11410-222";-24,00088025;-46,26398815;1
44290;"Brasil, 06850-100";-23,714424246875;-46,849326621875;1
44287;"Brasil, 18200-358";-23,579017330303;-48,0377541121212;1
52191;"Brasil, 05049-901";-23,5209612;-46,7008569;1
44288;"Brasil, 61940-005";38,7578642;-9,1418075;0
47049;"Brasil, 62870-000";-4,17003294;-38,46507978;1
47613;"Brasil, 13506-845";-24,29347895;-53,8516990043181;1
44286;"Brasil, 89160-033";-27,221282;-49,64578274;1
52192;"Brasil, 65304-610";-3,7659157;-38,6040177;1
44277;"Brasil, 07500-000";-23,3096046928571;-46,2369070714286;1
44289;"Brasil, 35702-153";-30,54542035;-52,5307627855961;1
47310;"Brasil, 68456-000";26,5138346;-100,1960496;0
44278;"Brasil, 13271-570";-24,2857884;-53,8537395640952;1
44284;"Brasil, 89560-210";-30,5484047;-52,5354519173614;1
44280;"Brasil, 55612-901";-3,72826945;-38,4970356088003;1
44291;"Brasil, 13223-025";-23,2083762;-46,8116118;1
6683;"Brasil, 09005-010";-1,3390521;-47,5810633;1
36427;"Brasil, 85853-000";-25,5654359333333;-54,5531896333333;1
19501;"Brasil, 39401-832";-16,7259546;-43,8810937;1
